Latitude,Longitude,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0.0,36.80000000000052,18444387.17001431,79128024.7992806,43252179.57809026,15441014.397613153,32920952.52096581,27372754.95903337,41503849.11297387,62484350.7114254,87403243.7857873,45399709.842462875,47994821.581637725,56055596.68072062,52833856.994869895,85958909.05458629,94141810.43979758,198492480.69610873,140728381.21508214,75266818.75615959,63276448.595903754,98420121.63166535,905287946.4089996,790526217.6661938,201219721.3490218,272258395.27157265,108930724.94787103,81659322.05925336,90124140.13033207,79447100.09610228,107306974.04418764,79793899.83204645,87783555.25032605,60897783.920298435,64098219.39659579,67208150.02480835,45414984.551148795,31373269.974305533,37219134.55281461,34424176.58130602,38602336.59557774,43255011.81177637,102295389.94229278,56387720.29087304,35245738.96521398,56566136.00969578,78086149.16187583,33632550.94261128,33351285.301438227,75298558.86670344,50872982.597824946,42534891.00962838,31640609.853616733,30792942.568391457,25528926.72562849
0.0,27.59999999999974,18625947.710425235,18182781.47359074,25799960.615420666,15114159.94081582,26659753.015348945,27323577.754005603,39748827.16178281,50544812.36218726,85069519.49350883,43462719.393516555,47413517.25849573,54666542.16718093,48298045.33298119,81657291.08311355,92740980.31565376,175383142.49493435,91206343.96909572,74128407.63099179,65663850.88340082,84960210.21040298,56534726.06010601,775735291.5321155,181722023.7987161,267988743.26945695,107269922.08997932,80434183.96856453,69622690.77417034,74369228.01703633,95771590.15808636,79005742.07255979,86280168.07681592,54605946.550668694,63360412.35393428,43206405.39927954,44091586.23923221,28891502.38234615,32119502.43132071,35637916.05898114,37417195.45716155,39636448.55945801,30800554.360863104,33600314.890429854,32624887.699278817,34542551.10833539,32967467.544884443,33263977.197871912,32871368.60491065,39527269.22399036,46305738.66106832,38676625.90075877,30340189.00558307,29328592.331058644,24850018.27122834
0.0,18.40000000000026,18938556.088516403,15930150.56727648,29329154.744029544,15059138.308413101,26508441.338886023,27579699.9753396,39875884.878157414,49978730.52185568,84765738.37123893,43449886.092066616,47390783.98482448,54697344.18342799,47793429.50398188,80822511.88417473,92086005.77379093,173989415.9868243,91457199.5239809,73677287.91539963,63261994.512708515,82323713.78747755,55282821.314908825,771163284.4284258,181984211.6403705,269012099.6357259,105806758.87192327,80430267.28603855,69522434.46258384,73420946.40076083,95025291.16731904,77566565.16838022,85644983.05727926,55053184.57822063,65108220.10730874,43121594.41500338,43704790.43938146,28892280.5558893,31880760.528084718,37705596.66421991,38558047.41055599,39971404.23206844,30952137.805286836,33911070.17438572,32803133.507499214,35616744.01062789,32875421.199749917,33281116.280793022,32722127.147743758,39293788.22559094,45400448.773163885,38541733.92472236,30171851.223498657,29170033.632083956,24796500.964170866
0.0,9.199999999999477,19282509.37960358,15575449.711575218,24651415.305466644,14957395.009009743,26173340.932395447,35146880.61138483,39704266.59403125,49610955.79804752,84364518.42750975,55721643.49237345,47367302.61880503,54330600.10923097,47307728.28225642,80409095.7526608,91519699.788315,172610183.6470116,92423604.447911,73368731.07752658,63083097.60384908,78250006.17873397,54678231.97328375,767638250.0761491,180197158.18525344,269754208.228913,105389430.00064988,80164451.6337726,68963793.55465513,72787352.70765607,105602692.29078564,76744870.39972404,84323273.96870248,53735578.85085987,62781793.04550957,42593444.29299687,43365538.94657601,28661070.69001851,31494286.461064328,34051492.39085646,34978424.13254994,38494090.98512547,30479327.327332877,33355720.89844345,32207118.923741274,39384461.95359281,32847415.45917558,33606375.23245406,32587677.859638184,39229262.26117944,44929325.7324938,38570562.363004096,29986445.377037786,29007701.993795697,24531450.68464476
0.0,0.0,19653699.657810323,16293994.705516959,24576170.148487803,15707577.623178527,26129054.150170147,27348748.317996204,39372397.40362361,49351552.502812,84251200.36255911,43074235.60994141,47276051.27323566,54014624.37143545,47133633.29244207,79710691.69642864,91176404.58775207,171843043.5267758,97784812.79265296,74006587.86640987,63668661.39131414,75703506.5624756,54301349.156188205,764543035.05565,179117640.0867843,271896913.93836796,105520341.6090753,80079988.56509902,68677005.74150461,72474547.13441963,94266430.99306393,76151638.80371593,83769357.13454174,53045967.72684922,62302164.08496408,42234588.49907875,43177084.83742605,28256447.832810227,31285608.86560953,32652791.741553947,34306815.06609039,38238313.05428304,30224113.81018836,32914753.107526988,32083571.621507745,36466083.04142038,34313285.2715409,34911328.175552554,32436385.156266183,39411447.02618169,44418186.835330516,38521535.29992337,37372931.47666893,28943601.159213237,24465331.43207157
0.0,-9.199999999999477,19948385.20701641,15667116.55279329,24882139.254981626,15358915.93013826,26213934.19773336,27253204.819154054,39319007.844927914,49204305.02110684,84357551.60920581,43049683.77575581,47403584.93124591,53909162.18064142,47480016.03127441,79553772.83570573,90834973.66089112,171375866.3927305,113288105.15255214,74704243.48440531,63739130.908195116,74565980.08680405,56194092.46290557,762022964.1067644,178705263.81739983,274666061.6730981,105424534.21438336,143834808.59145316,68752266.03237887,72520900.62799476,94183941.94185416,75956994.57559234,83771904.88877206,52897608.65542707,62150488.950967856,42169506.73439862,43126251.82471964,28038251.2339777,31149326.18325654,32176970.448793598,34087264.57286339,128622230.26965204,30232075.776387937,32844558.93834031,31964782.225954935,34553034.39658335,32747260.740720272,32972105.06294033,32318512.69778968,39442440.37332754,44757903.95269275,39552969.63056557,30440372.114196375,28956131.23445654,26042234.299888488
0.0,-18.40000000000026,20323435.233072642,15866533.172086408,25375890.57922856,15344690.195795465,28564811.936838634,27477740.909757398,119036484.29012403,75036017.89425293,84691544.13020779,43012417.20270781,52769686.34167611,53997790.03152718,47435237.97375654,81155460.40180227,90893056.07358544,316323530.55560654,95461209.09943515,76963297.40858142,141187001.98888728,97856227.63431482,56768067.667921446,760078556.9265887,178578167.8717913,277936851.3188413,106363561.60139239,81138315.64698976,77313730.5957559,73547387.24613558,296745137.13286436,80019975.46824633,85407180.6277845,53944764.687382914,62332006.256157786,42608269.12261013,43270335.502492115,30939496.166751646,31199220.51976428,32143652.163714025,34367103.94368257,47810739.84497066,30386982.09549971,46339538.09546733,82451462.88707677,41482649.73820077,45266786.614161864,33124477.677181404,33286941.712745424,40159649.855919845,44902961.386480555,41143725.41278661,60928323.31922522,29500987.96605261,25552109.65506666
0.0,-27.59999999999974,20672261.125595126,29278425.910050735,25600722.116645187,15458668.03365379,26321611.33190778,28851983.925706558,46501015.68820344,49747505.1791617,85295197.1213675,44788759.10566209,49074336.72079867,54428747.992680214,47204984.074533716,79190515.92226857,92279882.7578276,181492190.2799665,100519634.61086579,73822610.58582482,62792106.91567435,73034923.24221408,73425356.24442247,758339521.697333,178305305.838177,282739888.28270364,107182679.84629849,81570214.67264122,128155699.07312895,73445889.80032231,108430907.28352453,76367734.90554385,85680613.67669708,54248570.100010335,62871029.10727549,43025428.6653581,64512299.668286234,28120188.440817412,31483853.02760903,32329406.994670164,37177770.44798026,39835574.16030784,32681973.299279343,33361926.578055266,32751235.66436819,33927195.12380805,34421238.64121834,34222330.10844369,33546612.390592355,38955679.736417346,44836614.10589611,39406367.88065379,32391647.877319116,29837536.42732882,49952533.952141136
0.0,-36.80000000000052,21340872.985138576,20581603.82167965,26617343.864923082,15434510.359609872,31408810.92327798,27157225.404296443,39116344.26022518,49656300.919488356,85435198.57584248,43441783.66225594,49578902.62397595,54115999.862587646,46752770.74250566,78775754.01537076,91015263.5822032,177445214.4471948,90530480.62994777,74109801.57591684,63941623.3128345,72917197.75612044,54888808.024793655,759049278.4985089,196183872.35444936,329915847.74102265,107849411.72310369,263723113.9359411,70120224.63518403,79093337.43816808,123899410.8445272,86687230.7049891,85976262.20881884,274606295.93729556,82951918.58556546,48607677.94204824,45247578.03022705,30325161.143039636,38566339.19212237,34283639.44664297,36533734.95445674,47326483.931429274,34811825.40727811,48402036.61562698,34396220.15352603,34889661.87910327,37032605.16299266,37510499.68731578,33687695.10678982,39367563.43017672,45374646.97019738,39014180.307329535,32413242.91495257,46735626.36108588,25319901.787136186
0.0,-46.0,20608930.602181196,16382274.64039476,27116879.72662844,14958552.383513754,26948574.31066354,27130168.794098847,39254343.65160136,49295645.2858078,86280927.91504024,43211215.53872635,47843923.43529611,53840105.67014832,46601177.62802271,78737834.22481894,90641313.26342712,171137670.53684342,210564997.84139004,72967580.53310393,65023867.62575818,71830902.59633482,53316290.848263435,756213552.5627096,177204509.0898134,1549652148.0400085,106475316.83548129,80885944.75610083,68851923.20800152,72211791.70489141,93350795.95419876,75784201.14269625,93295499.25060816,53131495.414397106,63503418.21986352,42386848.467822775,43697426.188085444,27953186.99786688,31573041.48462041,32686961.93665966,42424890.05352751,38052581.346460536,31058625.573940966,32987910.308862865,34866606.39338365,33903731.8948099,32919617.50084525,34577857.76923681,32815715.40565048,39159708.6791888,45298334.218386605,38008781.2596614,30217677.315804496,29459255.926233537,24621019.911977526
0.0,-55.19999999999948,20216859.100568056,15308850.63281041,24875528.595929306,14917038.00567051,25776495.08131519,27487464.860975884,39126904.75979447,49658522.76724853,90542587.31240225,43193740.5106602,48189103.90353452,54093366.37718856,46624520.82596825,78701730.08213723,101280486.07365394,183875250.73260394,88478613.77325898,91280652.4309503,67864681.6010899,76350659.13318342,53253141.942843236,754375760.7788942,177952018.29560292,287684075.849453,105880636.1304078,80350133.60237205,68774122.62277108,71562070.8065099,92879119.37399858,75448626.06747957,82677522.87604697,52499744.370119326,61631893.95400962,42351916.896427184,43054306.201918215,27864442.532238502,30859378.802047737,31506987.680115048,33910478.88162119,37680001.40495755,30129973.61093629,32497928.11659363,31811982.52842335,33404886.869683743,32624107.715591498,32774426.99922875,32192139.846978083,38061534.2465729,48659212.530660525,37740475.513664916,29774937.914324142,32330507.20176176,24812174.10748054
0.0,-64.40000000000026,19748662.13459994,15113965.954766693,24538082.86549192,15817428.715178115,34315847.35990903,27806076.73379942,40987776.164980054,60912256.47463219,413872728.0380961,62908391.94899201,48365179.0894929,57552012.25843361,50956574.72899006,80585090.23752573,91457513.959923,174698475.4763818,235323231.2154801,10725702993.254612,72696558.42602149,73165705.58371927,107465673.54505311,774455533.6908513,177288003.07674268,303453212.6819185,129218333.9342382,80154197.12303248,68656626.63547269,73572498.84391491,96376449.28261128,76101985.76643734,82338330.83573256,52278164.18185013,67072433.77248785,46849539.66571037,64847257.76314127,29993971.215577472,31779973.740607206,31368608.070443798,34572864.15916455,38663717.93860112,30491301.816369094,40809351.26386829,141226882.93684688,35051544.28628883,33282678.319423277,32607416.049036246,32674115.198701266,38031426.124422655,46731201.181177124,46465431.34021191,30839325.437829804,28693276.71499905,25531160.78351196
0.0,-73.59999999999974,19273834.74700903,14907630.533580279,24346035.04584002,14949734.929927966,25955887.9606968,30084943.718478482,40153093.637728736,49459233.45710795,90258890.05559409,43265766.91963334,48123229.31895378,56681079.11385763,48263153.54255021,79327663.44639173,92747234.36312728,169920275.9603476,89236374.371984,74582036.85008915,64123453.95034162,99115745.75934348,65723510.21205765,751261053.138914,176693419.37597737,281028984.0139613,105761467.86057894,79441036.1141388,68366871.88114615,70944001.13338555,111266432.71741022,75739338.15644467,82112216.22665897,58192154.11394725,69481554.1453587,42189542.70546202,50615809.66596622,28083072.930103164,30899983.53982551,31320560.111132164,34076188.37632331,38748070.865549296,47374799.525373794,33317861.229236983,32413199.10975657,32478814.15352849,43204192.45200386,32514853.03858448,43609409.82426541,37871555.81782444,43478649.320003875,53062795.96499945,49770510.321613826,29091926.640390348,24868243.486672543
0.0,-82.80000000000052,18868474.330806777,14744757.36666915,26081428.696478274,16318879.350652937,26195275.833778128,27142199.40548973,67237813.14119032,50421956.00193786,142119094.69532964,43390852.442559145,49558425.03726537,241488578.75083026,51997523.102339,78876058.14867917,123913908.70142391,171205959.95731688,88483392.88734715,71560229.77243035,62332714.71945816,90959227.85905114,52538085.85338479,750095188.293798,176178148.75099584,276237208.6870873,106161759.94839369,79448103.79999214,68561980.71219009,70963931.29489066,92203593.03116302,76075801.2134182,109896083.81787163,52006979.39578174,61553359.8005346,42843048.385920085,42836544.776696004,28876328.07386298,54750022.96799723,31281684.300986726,34300502.53255872,39123633.97079948,29532201.50348372,34646942.830223344,31547200.643976606,33020892.24797382,34194514.60810307,33305794.36232925,32014263.86516451,38399521.04738818,43508207.893494226,38927224.31449041,29439059.832624104,28817021.73153583,25391183.55719306
0.0,-92.0,18539370.489639394,14622939.394429278,779014948.7853831,15675965.74031122,26087479.99748365,31111575.759255406,48265049.44472321,50242981.745287664,87543230.36556002,43387331.58592648,48050167.6941227,55134398.29552086,50554692.36149835,181829706.54126725,90024972.30024917,167681543.00846377,91663336.33694404,72496259.41105837,61735806.37695558,71347192.59226638,52189470.142678745,752987114.2280636,182537656.94699115,271946159.5738921,105091400.23297912,80201920.36742772,70247891.96531968,70918879.22992767,92683864.08996996,74772438.2641584,81427590.27163921,52131777.4049274,60888171.410483,41606345.564602606,42257890.45756817,27432687.351721127,30585639.2456171,30986297.263330694,33334580.15819204,38442970.90511454,29890429.81515703,32286928.489631385,31029164.095616553,32130514.541530497,32014173.80378468,32301700.971067794,32334711.11887839,39131682.69376646,43241580.06663964,37453014.40036477,29253700.98459546,28847140.303910207,25048414.639108825
10.900000000000155,92.0,17792221.619087417,15056973.593713313,24035068.17903679,17151415.714116942,41426769.50468056,29427634.17557672,199538847.9986279,54221362.97565498,89721749.52411965,46392460.61503051,50570089.76318653,57914508.08929156,51102468.58747911,91131038.52481371,150992849.2268307,755922113.0156121,99654283.96829161,84062271.32758924,274441928.8992344,75396004.49696231,57360923.436075896,202727406131.66083,915933799.4742266,341173667.7441579,445318761.22333044,110563545.65625386,34167617105.98602,693889264.4904906,16120170200.183851,5346879269.91467,141898170.83580357,68427191.56633054,79830629.90020055,246442982.6166627,51940397.12114141,31966880.587927245,33440210.204253644,46691001.465943195,36655394.94493632,175064782.2067263,32913275.401141386,40918253.333749734,33605937.66436483,35236449.14273249,37788289.90560329,35183495.54304991,35641106.37911558,41698521.73622337,58099884.47422482,44878891.359933965,31807065.13693102,30836175.327643253,25720118.262491368
10.900000000000155,82.80000000000052,785270030.091247,15115480.722834896,24210312.093445532,15528503.621147765,28141551.919831317,28747994.81520418,41643211.1226522,53421779.17349598,89504315.05698133,45647391.90368796,49172131.2915577,57540665.8467169,50756247.63468539,85978279.25788647,100183399.36996336,185374221.64019606,95070518.16156232,77375692.26779646,65248037.21190896,75255552.79688202,56210008.64425275,844681795.6726165,194557975.05147383,268879385.62387353,110906912.46848278,84673579.8199347,73610873.73775421,78589330.59109154,102592358.96997826,83729444.26138328,91445070.04413025,55746798.44547426,67664847.89034152,45693495.10969477,48074138.00291487,30129214.251259986,32839240.098512337,34730252.98864339,35847295.93286253,41971823.58899078,32416631.414464355,34487956.73814806,34058618.40436253,35931893.59719461,33992564.19943254,34646300.568902716,35365586.49164105,41390909.78126826,46458397.06606103,39768136.91306203,31649059.974504873,30685449.18759039,25423344.941450905
10.900000000000155,73.59999999999974,18263908.55613725,15438298.363893174,24552893.989209626,15444363.22965441,28383011.53751943,28803266.026948683,42026202.04528079,66408683.496471554,113170593.5094801,1374921620.2583423,61570422.79528372,127343519.13699014,56936926.71735164,144105506.91883585,101096021.82735974,185934708.78505322,96933747.64246623,77422905.36309655,65457534.92538705,78147664.63515465,57515288.606440686,821234015.4744066,192370462.61813548,269403129.2998974,113368207.8687393,84630685.27885492,73248394.59203833,77515702.27422613,136269820.37755087,83755516.13073148,92147902.58075535,56503695.0861771,68332749.61326714,47528438.72832169,52931645.196462214,30477611.060172155,33256698.7931714,35216097.363891885,36329287.39886667,43076283.216301195,32421282.875662763,34627991.441737995,35415802.57628948,36263503.38645181,34265559.03179318,35091450.55908464,36393634.4394791,41719215.36804262,47479063.67949292,42556731.0799979,32100641.37893828,31239002.99666507,25721999.054427303
10.900000000000155,64.40000000000026,21180456.41271886,17366070.131296616,36403666.547591254,16770265.139323581,136598759.016231,2234752258.281428,71286993.08670242,243678031.7947931,102526531.43099785,90121429.41007322,179581490.04062074,96591380.05323826,74963991.58091733,117106955.06323986,350796191.49793917,210144367.61690816,149561721.084566,88434131.15874653,74345373.7817315,85498942.42729771,167396322.0155378,824559568.5421354,202911209.09173688,293341342.8608306,150065761.43265286,96793456.33137895,78186008.29150654,80030030.57911974,160711685.12483087,298398113.63423604,138003998.54694137,65970837.558055,3144717710.008218,52452718.52071909,2106714982.2164488,59465111.65468724,74955684.90456711,39296295.98365499,121003752249.4628,135894537.9005354,39341224.1342172,56227370.38632932,43431906.58676505,115462148.84402213,65309689.92999769,37076462.07723256,60362116.64969833,3554514822.5302405,122252554.52746186,72667505.9592745,41183283.08356146,48211212.359212175,30713139.325701505
10.900000000000155,55.19999999999948,18464138.297379978,16836291.891703106,26321894.275625233,15244360.532081883,27692238.169433583,28964476.582899034,41788870.007228695,52965052.04286877,87012261.97029491,45041358.52974737,48744792.81682983,188838337.1643405,55775570.82409833,88780799.430466,98403807.83997303,181317353.0174303,99183895.93692364,78522753.00083864,65912392.7344889,78304845.59567884,57697012.86897534,795616192.9335341,186284290.15327826,269372284.5957277,108887164.78252788,82625014.22363774,79611920.47173981,77096696.9354559,105072056.36556713,82310867.373736,93397015.91717656,57021907.18689879,66056357.744839475,46318147.89633023,51166971.10851623,30603858.58654498,33467424.198202565,34754857.483645,36354447.4940265,41472078.392458804,31686512.025739476,35302816.719147205,33999917.80685892,67214996.13218814,35754599.05109995,34105533.5116969,34931628.57555489,40961876.88353525,53904708.49493145,40198930.47558877,32049212.578805894,30343960.22105602,26289020.425198346
10.900000000000155,46.0,18577230.420571767,17938299.928626586,37355133.22931692,16222188.730139421,27953631.44772379,28316770.169517186,77079988.01530421,61272333.14539958,116799908.75503074,55899372.12932781,48427736.91809414,67132335.6740223,60454614.20000673,128489584.29606538,97048032.9150966,242698686.30682346,101239725.55239597,146512179.420234,79672503.6692463,100899384.98624445,1230892212.2632139,870210253.2548585,192656172.4046329,274194756.5902328,109132428.81333598,2866648037.25466,82288860.8047124,78356878.45536932,134265096.3766313,97894114.66448005,89801362.38429055,70963109.95016904,66617510.668836884,46687824.46449905,48383584.90764091,30039522.675935503,34763087.495646134,35794445.803616874,40446858.55772806,44961060.55088869,31875511.444577042,34459620.93284785,64243830.946587816,35790154.42152743,41066270.37948701,33932387.039409995,34806868.20463192,45309281.987463504,59850086.91060866,40852270.7526756,37695322.52121267,31895149.438639753,26788029.87893604
10.900000000000155,36.80000000000052,18743476.558720216,17354595.980372533,25185619.91116812,15389200.678029083,27038371.092670176,27570818.369969025,45410711.621234804,50887859.540907264,85969809.07526499,44118934.069319636,48094883.00548381,107324440.34821928,60885936.419626035,86464047.86313766,93774961.57503378,176451817.85538596,92293570.32080418,75835234.22960247,63784039.02688362,215275361.161702,58016711.635303155,782453933.2735832,183490706.78991008,269885233.40835905,107221798.06592958,81183042.1010961,70249997.35191639,81524514.21008068,97605396.9727567,78797053.33994207,86839045.64324072,59376376.40360458,64032368.32355312,43672605.56771489,45015262.029427394,31994874.493443497,33855965.31621329,33859554.06073905,35571794.51981337,39436695.15924565,31227823.31636842,33580749.9832547,33018155.659287956,34553401.50462333,39064253.6165581,33628488.80647676,35457905.65937199,41476003.01334696,52239066.40436636,39189963.639749765,41462420.00659486,30482453.271333266,24970024.81181873
10.900000000000155,27.59999999999974,18840596.60143916,16336511.92376261,25677428.339344833,15172761.185619205,27173380.69897091,27386380.408008542,39784438.638111934,49966749.84326589,85038745.74845725,43481525.83362266,47639310.707584836,54782267.257217355,48312020.0174767,82176768.59421228,93050034.74840939,174695312.96787104,91000567.49682152,87080302.75832981,65910508.2933985,511354352.3579108,62552771.8505153,778286804.9310014,182544290.87419197,269031021.42445433,106685189.75485525,80972464.83877218,69742874.25144154,73399916.61156294,96329497.20987876,77567888.53804666,85607137.31216255,53712202.07532091,63261034.15523537,43008953.95444237,44268349.12894606,28669429.342438225,32149111.73416427,33500331.7463355,35040912.21040147,39207867.111018896,30726591.820754334,33341253.963439,33004242.459685978,34287176.31262684,33057881.853034895,33135144.350921612,32838126.07929896,40124994.94954263,46162738.701355,38642979.04005243,30585784.116217002,29282545.947014824,24716213.216239836
10.900000000000155,18.40000000000026,19252572.19584333,17671356.37879805,24711591.890009772,31521589.98596561,26318520.798987053,27360824.598629057,39949902.12564224,49928155.350448705,88092114.71175867,45156283.34001705,57911106.83502721,54886789.484687045,48738004.97034568,100071645.00263727,92319419.40673201,176338561.9977313,95281702.87475045,75220980.65258627,63280505.63964165,100949478.72030455,56684066.32085841,772561494.7935284,183248511.75520316,274590949.2151368,105801159.4356412,80760039.13571244,70680748.7434776,72761828.29664503,95106417.06395856,77669606.20864105,87815118.38711418,54382225.14931688,62969191.91924245,42604477.21758931,44521283.90935821,28557061.744987354,33246200.663274746,33702191.24254066,34718964.67783612,53817784.48531302,32594725.17471842,33652043.32330869,42600014.953602254,34232856.31087301,32849942.749744512,32943056.704252973,32658347.928529654,42995647.97341132,47018729.27656123,38510217.221488774,30922997.15930343,29410932.75612503,24773201.3996717
10.900000000000155,9.199999999999477,19501032.512333293,15558847.49284771,24540828.483992316,14985795.65347909,26148530.432783023,27898171.471430298,39645829.473197766,49437940.05115985,84363916.67690589,43345339.2191821,47184899.08614877,54218479.760446444,47327804.02800979,79967127.35370323,91388146.18024108,172198257.1486187,92350459.53324714,73818526.88940258,62174500.18456212,80690404.53718027,55083265.72858898,769313728.7787218,180118341.4311569,271335805.27520156,105360036.67001176,80041149.0716459,68978186.56249528,72457633.28651169,94851536.7854395,76836054.95186803,85474038.45883462,53589827.072456814,62556509.03356645,42380259.77913186,43587555.027375914,28310634.347949684,31538745.121318027,32792417.219649542,34279494.060733706,38334396.79967819,30445697.72222043,35349708.97702044,32240119.553605385,34321609.906033725,32539354.452095576,32876833.213220835,32473256.785724495,39056990.77981735,44584190.9813481,38304621.39850451,29867354.066531546,29018764.764822565,24510486.609963708
10.900000000000155,0.0,20333765.61286036,15649880.034702254,25327576.58110987,15210226.383904692,26161494.46372875,27153179.729206588,39542424.532722294,49278275.166652404,84283527.18676771,43029353.84414791,47512855.632456265,53818981.82682586,47621032.88446107,79462226.71408057,91252620.54599658,171326519.30522037,99390454.36313893,81818765.53013317,62899406.753410116,76454421.75448495,55709765.85957893,765087715.6288955,179095978.06528455,276681146.70175856,105356666.35082848,80104951.1222735,68943578.29338579,72425959.06458949,94011663.7054452,76093908.27764978,83714361.60343587,52888665.40336076,62457864.15479544,42495340.48584633,44687648.507028,28104485.26138882,32220967.45002028,32882815.950618383,33986123.69754657,38036149.88470192,30085646.991918482,32910000.274931896,31890339.830168877,34159963.72445716,32475791.757321186,33097088.484593403,32516744.102000583,38616170.86360864,44255493.676550806,38531165.710688055,29758169.300329622,29570089.90335873,24475364.929439507
10.900000000000155,-9.199999999999477,52246601.82699082,15954538.529515537,24856790.69971917,16120985.912953613,1208519924.378112,27172080.61060254,53166471.24588077,49127478.42950445,84222686.943649,43136701.46406635,47306204.89819612,53737707.50742125,47353812.27387796,80530495.26867576,90624257.40576778,170925654.33295473,192381567.64574417,88980141.82387605,86879768.98809214,75858634.43776485,60491519.795459196,762677540.2514199,178707762.48103598,277662913.1682651,105901169.67294165,80529434.15506843,68712791.70553723,90670781.70575789,93920287.14127536,76270975.19746083,117649837.27055119,52781877.20084336,208358429.82221457,42277072.262894556,43054329.08534696,32596352.31981377,31163858.758243628,32057689.950501904,33897360.18558504,37965469.406200364,30213644.102364168,33021842.234904,31892157.675266255,33762803.73876294,32622734.670432463,34687033.27132556,32859327.88373615,38462038.07219618,44148923.36005048,38551351.97635728,29844513.73074383,28800467.329673693,24496354.06687057
10.900000000000155,-18.40000000000026,21952387.74736208,25018069.533368543,34265447.07891344,20096784.884651113,26303289.79987804,27276992.126675628,39656925.714157455,49483071.45676106,84316134.2777601,43329827.91970222,47880686.43460417,59547900.10139659,47176705.75648117,79254821.6671834,90667839.40674226,170695860.22800618,95833752.55475052,75103574.09719189,63595559.69735983,83338310.46850601,54041670.17993549,760807181.0536712,178600773.82411328,283299259.5527175,105863225.0488149,80543256.62243891,79401301.52113706,75884084.52896926,98828595.4637574,82136327.19949697,85415676.68507002,52977028.56231905,62140746.8276057,42261598.59484671,43089377.079107285,28335442.58742709,31063288.400556892,31899432.152944867,34037330.33211766,39393094.91291975,30118584.57732789,33261606.04416771,31998006.044381663,33494845.27583327,32708994.780928813,32849935.756783165,32659881.99763129,38638881.0223861,44105323.19721741,38276877.3929542,29986915.614066213,28939410.864279646,25203195.34954334
10.900000000000155,-27.59999999999974,176649235.03903317,16279595.154209537,44786784.390596576,19636459.03431608,26927339.118157193,29289751.562312797,39979854.55398632,49162396.01030815,85128833.00011447,44968536.02279917,47766527.79461617,53749414.91680492,48244361.51483261,78937575.5799437,90816168.24469928,170543308.4220416,90900606.5355785,72776655.62465043,62292670.00826406,73319575.38955542,65313396.7852117,758584837.1256051,177940315.82462582,291452477.78022814,106248704.2712961,80914307.64286792,69144466.37816975,72842701.98479715,94277581.51156227,76281607.28278069,85325514.01142253,53461945.19305918,62163900.94151191,42396755.96597129,43093411.73867828,27991776.6484158,32022707.829061627,32055069.065922078,34461184.46940899,38142585.38567699,30303840.04240558,32899830.6796731,32136724.449826177,34348154.35230675,32858841.50911053,32965424.40900211,32512223.191796128,38838043.55669271,44093456.1179385,38543908.62368325,30579648.34135022,31993363.362806696,25524713.075539354
10.900000000000155,-36.80000000000052,22818341.621356264,16109868.22091131,25651089.099834543,15398815.202635802,25928226.10500073,27163290.935645167,39769243.810488984,49164944.74236576,84714687.46815912,42874122.32671227,47450706.6225572,53736809.872214526,46492802.01548215,78688884.73703876,90272260.37110962,170473150.81208426,89276782.6584113,72446434.99184774,62071491.82340609,72122055.87494107,53545193.48225423,756575141.7206469,177516036.05585575,317368045.53948426,107012802.52347152,81429484.50293161,69475510.16774076,72486509.23785439,97774095.24940345,76723069.63395253,92446920.49449195,56243506.20562782,62491941.94079307,43952460.04363286,43137220.677771926,28474914.118349716,31264983.861766048,32056919.21820424,34487946.05806909,39528166.49025993,30479072.848669898,33762226.43593145,38634447.807103835,36287071.229938865,32859298.98883058,33492208.97919892,33441114.942186236,38380037.96891318,44512491.578758165,38163469.86226826,30115348.9594565,28950796.753757965,24660625.219128672
10.900000000000155,-46.0,22927305.376529258,15895021.491227066,25290977.217528775,23770960.600690674,25833319.607309345,27256857.690307915,39105376.95728452,49099687.14405765,85278174.09319222,42818993.31501829,47463597.90126095,53675975.48241409,46424424.39046726,80165809.37934403,90009698.72901145,169373066.20406336,88433185.82589763,71933781.94569333,62471323.72100823,71586220.66845043,53081426.18522078,754929125.8665315,177024571.7436493,1246278139.1692362,108009321.44626276,86112592.15236798,69677216.66839908,89198015.97750637,97464021.90742989,114387733.56612784,88166961.69643126,54471899.427245796,91651352.27737787,42756157.61038218,44484603.85847184,28773654.27572148,31484899.40186003,44253869.21502796,34290430.959354796,37818938.45006065,30444427.276586212,32902737.792379882,31729203.559987765,11844541207.1583,33485274.275789965,33964159.45611777,34850239.24687723,38164048.52598271,58657722.872021,38005867.758884415,30437332.854146365,28811604.01245065,24615337.09858497
