time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1965-12-25T04:44:06.340Z,35.3216667,-118.541,6,2.89,ml,9,98,0.4513,0.6,ci,ci3330319,2016-01-28T19:45:16.010Z,"23km NNW of Tehachapi, CA",earthquake,1.28,31.61,0.122,9,reviewed,ci,ci
1965-12-17T19:24:16.330Z,34.5401667,-116.4671667,6,2.86,ml,6,206,0.8092,0.55,ci,ci3330316,2016-01-28T19:53:56.310Z,"35km SW of Ludlow, CA",earthquake,2.54,31.61,0.023,5,reviewed,ci,ci
1965-12-17T07:43:39.970Z,33.9001667,-118.2255,13.28,1.97,mh,3,255,0.2517,0.14,ci,ci3330315,2016-01-28T19:32:24.050Z,"1km NW of Compton, CA",earthquake,3.47,5.58,0.125,9,reviewed,ci,ci
1965-12-11T18:09:06.730Z,35.3401667,-118.5581667,6,3.4,ml,10,101,0.3291,0.61,ci,ci3330357,2016-01-28T19:32:23.550Z,"25km NNW of Tehachapi, CA",earthquake,1.45,31.61,0.073,10,reviewed,ci,ci
1965-12-11T07:54:06.640Z,34.0016667,-116.7081667,6,3.13,ml,10,110,0.5544,0.58,ci,ci3330356,2016-01-28T19:32:23.050Z,"12km NE of Cabazon, CA",earthquake,1.22,31.61,0.09,7,reviewed,ci,ci
1965-12-10T22:11:02.550Z,34.6248333,-118.8465,2.34,2.35,mh,6,49,0.25,0.54,ci,ci3330355,2016-01-28T19:32:22.560Z,"19km S of Gorman, CA",earthquake,8.35,6.71,0.104,11,reviewed,ci,ci
1965-12-09T16:50:59.270Z,35.0736667,-118.9095,10.66,3.04,ml,7,137,0.2018,0.51,ci,ci3330354,2016-01-28T19:53:55.810Z,"15km N of Grapevine, CA",earthquake,1.41,3.18,0.058,9,reviewed,ci,ci
1965-12-09T10:54:59.940Z,34.0441667,-118.7636667,6,2.59,ml,7,185,0.5026,0.64,ci,ci3339347,2016-01-28T19:53:55.320Z,"6km NE of Malibu, CA",earthquake,2.68,31.61,0.113,7,reviewed,ci,ci
1965-12-08T02:25:18.830Z,35.1306667,-118.6251667,6.72,3.01,ml,6,151,0.3433,0.74,ci,ci3330368,2016-01-28T20:02:30.260Z,"16km W of Tehachapi, CA",earthquake,4,5.06,0.164,7,reviewed,ci,ci
1965-12-03T22:49:51.790Z,34.2378333,-117.0911667,0.06,3.56,ml,12,101,0.3391,0.57,ci,ci3330367,2016-01-28T20:02:29.730Z,"4km NNE of Running Springs, CA",earthquake,1.12,2.55,0.203,10,reviewed,ci,ci
1965-12-03T07:43:56.090Z,35.3501667,-118.5028333,3.2,2.81,ml,8,107,0.3128,0.43,ci,ci3330349,2016-01-28T19:49:40.870Z,"25km NNW of Tehachapi, CA",earthquake,1.19,3.12,0.088,4,reviewed,ci,ci
1965-12-03T07:41:52.960Z,35.3456667,-118.5161667,1.05,2.81,ml,8,109,0.3183,0.45,ci,ci3330348,2016-01-28T19:36:43.400Z,"24km NNW of Tehachapi, CA",earthquake,0.98,2.36,0.086,4,reviewed,ci,ci
1965-12-03T07:34:59.380Z,35.325,-118.5063333,6,3.66,ml,10,108,0.3381,0.41,ci,ci3330347,2016-01-28T20:02:28.740Z,"22km NNW of Tehachapi, CA",earthquake,1.05,31.61,0.06,9,reviewed,ci,ci
1965-11-22T19:44:03.370Z,34.1081667,-118.8758333,6,2.76,ml,7,232,0.5859,0.53,ci,ci3330363,2016-01-28T19:45:15.450Z,"8km WSW of Westlake Village, CA",earthquake,3.14,31.61,0.148,5,reviewed,ci,ci
1965-11-21T17:55:02.660Z,35.2506667,-118.8376667,6,3.13,ml,10,83,0.3817,0.54,ci,ci3330361,2016-01-28T19:49:40.380Z,"5km N of Arvin, CA",earthquake,1.38,31.61,0.106,7,reviewed,ci,ci
1965-11-17T20:10:31.210Z,33.9615,-116.7551667,6,2.65,mh,3,177,0.5164,0.13,ci,ci3330402,2016-04-02T16:12:37.031Z,"6km NNE of Cabazon, CA",earthquake,0.73,31.61,,5,reviewed,ci,ci
1965-11-17T11:13:03.020Z,34.5103333,-116.5766667,6,2.26,mh,3,148,0.8117,0.44,ci,ci3330401,2016-01-28T19:40:47.610Z,"37km ENE of Lucerne Valley, CA",earthquake,1.43,31.61,0.127,8,reviewed,ci,ci
1965-11-17T10:44:59.950Z,34.4141667,-116.4363333,6,2.01,mh,3,260,0.8842,0.88,ci,ci3330400,2016-01-28T19:49:39.950Z,"33km NNW of Joshua Tree, CA",earthquake,10.71,31.61,0.146,4,reviewed,ci,ci
1965-11-17T09:02:03.120Z,34.51,-116.5526667,6,2.99,ml,6,150,0.8168,0.61,ci,ci3330398,2016-01-28T19:40:47.100Z,"38km NE of Big Bear City, CA",earthquake,1.47,31.61,0.015,4,reviewed,ci,ci
1965-11-17T02:46:03.960Z,34.2406667,-116.6041667,6,2.12,mh,4,131,0.6857,0.44,ci,ci3330397,2016-01-28T20:02:27.770Z,"21km NW of Yucca Valley, CA",earthquake,1.16,31.61,0.145,8,reviewed,ci,ci
1965-11-12T23:55:09.580Z,34.016,-118.2645,0.01,2.93,ml,12,100,0.1531,0.51,ci,ci3330395,2018-06-04T20:43:45.000Z,"5km SSW of Los Angeles, CA",earthquake,1.19,3.3,0.215,10,reviewed,ci,ci
1965-11-11T23:28:45.020Z,35.1788333,-118.4911667,6,2.61,ml,9,63,0.4546,0.62,ci,ci3330391,2016-01-28T19:36:40.960Z,"6km NW of Tehachapi, CA",earthquake,1.34,31.61,0.171,8,reviewed,ci,ci
1965-11-10T21:01:35.400Z,34.0933333,-118.576,6,2.95,ml,11,93,0.3403,0.59,ci,ci3330390,2016-01-28T19:32:22.060Z,"3km E of Topanga, CA",earthquake,1.34,31.61,0.211,10,reviewed,ci,ci
1965-11-01T07:16:34.460Z,34.4993333,-116.4761667,6,2.83,ml,7,156,0.8451,0.49,ci,ci3330381,2016-01-28T19:32:21.540Z,"38km SW of Ludlow, CA",earthquake,1.24,31.61,0.07,5,reviewed,ci,ci
1965-10-31T21:56:15.780Z,34.2015,-117.3726667,4.72,3.44,ml,12,86,0.2075,0.55,ci,ci3330380,2016-01-28T19:49:38.370Z,"4km SE of Devore, CA",earthquake,1.22,3.2,0.172,8,reviewed,ci,ci
1965-10-31T11:05:46.860Z,34.1031667,-117.4165,5.76,2.24,ml,7,126,0.1146,0.3,ci,ci3330378,2016-01-28T19:49:37.870Z,"4km E of Fontana, CA",earthquake,0.78,2.17,0.088,4,reviewed,ci,ci
1965-10-30T23:03:32.860Z,34,-116.7775,6,2.84,ml,9,107,0.4968,0.49,ci,ci3357554,2016-01-28T19:57:59.390Z,"9km N of Cabazon, CA",earthquake,1.1,31.61,0.134,5,reviewed,ci,ci
1965-10-23T19:39:54.370Z,34.0016667,-116.752,6,3.44,ml,8,108,0.518,0.69,ci,ci3330374,2016-01-28T19:49:36.810Z,"10km NNE of Cabazon, CA",earthquake,1.63,31.61,0.16,7,reviewed,ci,ci
1965-10-23T01:30:29.690Z,34.9828333,-118.9345,6,2.79,ml,8,93,0.7193,0.63,ci,ci3330373,2016-01-28T20:02:26.190Z,"4km N of Grapevine, CA",earthquake,1.28,31.61,0.206,5,reviewed,ci,ci
1965-10-22T01:41:33.700Z,34.136,-117.4391667,5.3,3.11,ml,10,125,0.1517,0.3,ci,ci3330372,2016-01-28T19:57:58.900Z,"5km NNE of Fontana, CA",earthquake,0.85,1.8,0.192,8,reviewed,ci,ci
1965-10-21T10:52:13.220Z,34.0148333,-116.7553333,6,2.65,ml,7,177,0.5156,0.54,ci,ci3330371,2016-01-28T19:40:46.100Z,"11km NNE of Cabazon, CA",earthquake,1.53,31.61,0.243,5,reviewed,ci,ci
1965-10-21T10:25:15.810Z,33.9986667,-116.7881667,6,2.85,ml,8,175,0.4879,0.51,ci,ci3330370,2016-01-28T20:02:25.660Z,"9km N of Cabazon, CA",earthquake,1.67,31.61,0.036,6,reviewed,ci,ci
1965-10-21T08:43:01.950Z,34.0115,-116.7638333,6,3.72,ml,15,108,0.5084,0.7,ci,ci3330369,2016-01-28T19:45:13.930Z,"11km NNE of Cabazon, CA",earthquake,1.42,31.61,0.104,11,reviewed,ci,ci
1965-10-20T01:16:43.470Z,33.9975,-116.782,6,3.46,ml,14,106,0.4931,0.49,ci,ci3330440,2016-01-28T19:45:13.410Z,"9km N of Cabazon, CA",earthquake,0.9,31.61,0.099,10,reviewed,ci,ci
1965-10-19T21:33:13.050Z,34.0005,-116.7533333,15.93,3.73,ml,14,108,0.5169,0.39,ci,ci3330437,2016-01-28T19:45:12.930Z,"10km NNE of Cabazon, CA",earthquake,1.01,2.82,0.107,8,reviewed,ci,ci
1965-10-18T12:05:42.570Z,33.984,-116.7823333,6,2.84,ml,6,105,0.4929,0.37,ci,ci3330434,2016-01-28T19:53:53.830Z,"7km N of Cabazon, CA",earthquake,0.94,31.61,0.146,5,reviewed,ci,ci
1965-10-18T04:23:16.120Z,34.3968333,-116.9301667,6,2.79,ml,9,116,0.546,0.48,ci,ci3330433,2016-01-28T20:02:24.610Z,"6km SSE of Lucerne Valley, CA",earthquake,0.98,31.61,0.089,4,reviewed,ci,ci
1965-10-18T03:44:20.470Z,33.9521667,-116.789,6,2.76,ml,6,103,0.4891,0.35,ci,ci3330432,2016-01-28T19:49:36.270Z,"4km N of Cabazon, CA",earthquake,0.97,31.61,0.073,4,reviewed,ci,ci
1965-10-17T21:58:48.430Z,33.9908333,-116.7466667,10,2.82,ml,8,108,0.5224,0.53,ci,ci3330431,2016-01-28T19:57:58.400Z,"9km NNE of Cabazon, CA",earthquake,1.17,31.61,0.108,5,reviewed,ci,ci
1965-10-17T15:36:52.680Z,34.0151667,-116.7858333,15.19,3.95,ml,13,107,0.4903,0.41,ci,ci3330429,2016-01-28T19:32:21.040Z,"11km N of Cabazon, CA",earthquake,0.99,1.79,0.055,11,reviewed,ci,ci
1965-10-17T12:35:52.180Z,33.9921667,-116.7538333,15,2.8,ml,8,107,0.5165,0.6,ci,ci3330428,2016-01-28T19:36:40.470Z,"9km NNE of Cabazon, CA",earthquake,1.41,31.61,0.092,7,reviewed,ci,ci
1965-10-17T09:45:18.780Z,33.99,-116.7613333,13,4.95,ml,14,107,,0.34,ci,ci3330427,2018-06-04T20:43:45.000Z,"8km NNE of Cabazon, CA",earthquake,0.75,31.61,0.151,10,reviewed,ci,ci
1965-10-15T23:34:44.490Z,34.1265,-117.4638333,4.76,2.35,ml,8,122,0.1516,0.44,ci,ci3330426,2016-01-28T20:02:24.090Z,"3km N of Fontana, CA",earthquake,1.11,1.6,0.036,4,reviewed,ci,ci
1965-10-10T23:23:12.500Z,34.1275,-117.4968333,10.67,3.76,ml,12,119,0.1674,0.49,ci,ci3330422,2016-01-28T19:40:44.970Z,"5km NW of Fontana, CA",earthquake,1.07,2.05,0.102,10,reviewed,ci,ci
1965-10-10T04:04:08.860Z,33.6598333,-117.9001667,6,2.29,ml,5,193,0.537,0.61,ci,ci3330420,2016-01-28T20:02:23.600Z,"1km ESE of Costa Mesa, CA",earthquake,2.31,31.61,0.029,4,reviewed,ci,ci
1965-10-09T08:42:54.870Z,34.0195,-117.5441667,4.2,2.13,ml,8,134,0.1425,0.58,ci,ci3330419,2016-01-28T19:57:57.880Z,"4km NW of Mira Loma, CA",earthquake,2.14,3.2,0.015,4,reviewed,ci,ci
1965-10-05T06:13:10.970Z,33.9408333,-118.6421667,6,2.83,ml,11,101,0.4425,0.5,ci,ci3330418,2016-01-28T19:32:19.480Z,"11km S of Las Flores, CA",earthquake,1.19,31.61,0.108,7,reviewed,ci,ci
1965-10-02T17:07:05.480Z,34.5496667,-118.8321667,24.37,3.12,ml,10,69,0.3259,0.44,ci,ci3330414,2016-01-28T19:45:12.400Z,"15km NNW of Piru, CA",earthquake,1.01,1.67,0.269,12,reviewed,ci,ci
1965-09-28T13:50:03.800Z,34.2051667,-117.699,4.67,3.17,ml,8,112,0.3416,0.66,ci,ci3330412,2016-01-28T20:02:23.130Z,"12km N of Claremont, CA",earthquake,1.52,3.75,0.106,11,reviewed,ci,ci
1965-09-28T13:47:06.100Z,34.21,-117.7076667,6.04,2.31,ml,7,112,0.3502,0.55,ci,ci3330411,2016-01-28T19:53:53.340Z,"13km N of Claremont, CA",earthquake,1.35,3,0.184,4,reviewed,ci,ci
1965-09-28T13:18:41.720Z,34.2145,-117.6815,6.51,3.36,ml,9,111,0.3363,0.57,ci,ci3330410,2016-01-28T20:02:22.580Z,"13km NNW of Upland, CA",earthquake,1.21,2.89,0.083,14,reviewed,ci,ci
1965-09-25T18:06:33.790Z,34.707,-116.5215,6,3.21,ml,5,164,0.6376,0.46,ci,ci3330467,2016-01-28T19:32:18.990Z,"33km W of Ludlow, CA",earthquake,1.69,31.61,0.066,10,reviewed,ci,ci
1965-09-21T11:24:18.780Z,34.8,-118.0191667,6,2.9,ml,9,84,0.662,0.42,ci,ci3330457,2016-01-28T20:02:21.590Z,"14km SW of Edwards Air Force Base, CA",earthquake,0.87,31.61,0.065,9,reviewed,ci,ci
1965-09-20T15:44:35.750Z,34.8841667,-118.909,9.08,2.71,ml,7,126,0.01455,0.25,ci,ci3330456,2016-01-28T19:45:11.870Z,"6km NW of Lebec, CA",earthquake,0.78,0.98,0.084,6,reviewed,ci,ci
1965-09-12T01:59:09.690Z,34.1805,-117.2551667,6.66,2.86,ml,9,140,0.2116,0.45,ci,ci3330450,2016-01-28T19:40:42.840Z,"7km NNE of San Bernardino, CA",earthquake,0.95,2.77,0.077,6,reviewed,ci,ci
1965-09-11T15:59:06.250Z,34.0938333,-116.5341667,6,3.12,ml,7,127,0.7057,0.32,ci,ci3330449,2016-01-28T19:57:55.360Z,"7km NE of Morongo Valley, CA",earthquake,0.78,31.61,0.055,5,reviewed,ci,ci
1965-09-10T14:55:15.960Z,34.3528333,-117.6271667,6,3.33,ml,12,92,0.4148,0.49,ci,ci3330447,2016-01-28T19:45:10.390Z,"1km SSE of Wrightwood, CA",earthquake,1.24,31.61,0.052,12,reviewed,ci,ci
1965-09-03T01:20:26.540Z,32.8768333,-117.5921667,6,3.04,ml,4,289,0.7752,0.4,ci,ci3330445,2016-01-28T19:36:39.480Z,"30km W of La Jolla, CA",earthquake,3,31.61,0.08,7,reviewed,ci,ci
1965-09-02T18:25:06.330Z,34.329,-117.7465,4.29,1.98,mh,4,249,0.2788,0.25,ci,ci3330443,2016-01-28T19:32:18.490Z,"11km WSW of Wrightwood, CA",earthquake,11.1,11.03,0.079,8,reviewed,ci,ci
1965-08-29T17:25:02.180Z,33.4473333,-116.4958333,6,2.9,ml,6,123,0.7609,0.49,ci,ci3330496,2016-01-28T19:40:41.810Z,"20km SE of Anza, CA",earthquake,1.27,31.61,0.064,5,reviewed,ci,ci
1965-08-19T15:04:53.210Z,34.0761667,-118.3178333,3.74,2.62,ml,6,212,0.1414,0.16,ci,ci3330476,2016-01-28T19:53:51.360Z,"3km SSE of Hollywood, CA",earthquake,1.15,0.98,0.069,6,reviewed,ci,ci
1965-08-13T13:00:18.560Z,34.2986667,-117.0936667,6,2.75,ml,5,205,0.3838,0.47,ci,ci3330472,2016-01-28T19:53:50.870Z,"10km N of Running Springs, CA",earthquake,2.17,31.61,0.25,6,reviewed,ci,ci
1965-08-10T05:20:16.810Z,33.967,-118.2231667,5.78,1.63,mh,3,286,0.1861,0.21,ci,ci3330525,2016-01-28T19:53:49.920Z,"0km SE of Walnut Park, CA",earthquake,2.36,19.47,0.079,5,reviewed,ci,ci
1965-08-08T22:33:14.950Z,34.1788333,-117.46,2.45,2.38,ml,5,192,0.1977,0.43,ci,ci3330524,2016-01-28T19:57:53.890Z,"7km SW of Devore, CA",earthquake,1.67,1.7,0.027,4,reviewed,ci,ci
1965-07-30T03:01:39.190Z,34.1353333,-119.1013333,6,3.31,ml,11,178,0.5924,0.61,ci,ci3330519,2016-01-28T19:45:05.720Z,"9km E of Port Hueneme, CA",earthquake,2.36,31.61,0.288,12,reviewed,ci,ci
1965-07-29T21:50:10.390Z,33.1193333,-119.362,6,2.84,ml,4,342,1.428,0.24,ci,ci3330518,2016-01-28T19:40:39.260Z,"19km SE of San Nicolas Is., CA",earthquake,4.36,31.61,0.015,2,reviewed,ci,ci
1965-07-27T05:01:58.980Z,35.0295,-119.1658333,11.72,2.72,ml,6,104,0.2692,0.26,ci,ci3330512,2016-01-28T20:02:19.660Z,"20km N of Pine Mountain Club, CA",earthquake,0.7,2.81,0.308,7,reviewed,ci,ci
1965-07-26T20:37:39.850Z,35.001,-118.8091667,3.02,2.96,ml,11,64,0.1493,0.44,ci,ci3330511,2016-01-28T19:49:32.250Z,"13km ENE of Grapevine, CA",earthquake,0.77,1.97,0.184,11,reviewed,ci,ci
1965-07-22T13:18:10.870Z,33.6398333,-118.2608333,6,2.42,ml,7,212,0.5128,0.44,ci,ci3330508,2016-01-28T19:40:38.770Z,"11km SSE of San Pedro, CA",earthquake,1.8,31.61,0.109,5,reviewed,ci,ci
1965-07-19T10:09:37.990Z,33.7451667,-118.6086667,6,2.84,ml,8,115,0.5423,0.58,ci,ci3330507,2016-01-28T19:45:05.180Z,"20km W of Rancho Palos Verdes, CA",earthquake,1.85,31.61,0.235,11,reviewed,ci,ci
1965-07-16T18:43:04.940Z,34.1241667,-117.4431667,9.45,2.38,ml,7,124,0.1419,0.57,ci,ci3330503,2016-01-28T19:49:31.180Z,"3km NNE of Fontana, CA",earthquake,1.63,3.82,0.039,5,reviewed,ci,ci
1965-07-16T07:46:22.350Z,34.5185,-118.4845,6,4.09,ml,11,122,0.4511,0.44,ci,ci3330501,2018-06-04T20:43:45.000Z,"11km NE of Valencia, CA",earthquake,1.14,31.61,0.318,12,reviewed,ci,ci
1965-07-16T01:18:24.920Z,34.1268333,-117.4243333,1.8,3.13,ml,12,82,0.139,0.53,ci,ci3330500,2016-01-28T19:40:38.240Z,"4km NE of Fontana, CA",earthquake,1.06,1.89,0.21,12,reviewed,ci,ci
1965-07-14T12:38:38.650Z,33.7003333,-119.2566667,6,2.76,ml,6,142,0.5002,0.75,ci,ci3330564,2016-01-28T19:45:03.550Z,"31km NW of Santa Barbara Is., CA",earthquake,2.35,31.61,0.095,5,reviewed,ci,ci
1965-07-06T09:10:08.980Z,33.4651667,-116.4821667,3.42,3.47,ml,8,122,0.3371,0.34,ci,ci3330562,2016-01-28T19:36:36.330Z,"20km ESE of Anza, CA",earthquake,0.86,2.48,0.07,7,reviewed,ci,ci
1965-07-02T18:56:16.070Z,33.902,-118.374,1.33,2.23,ml,7,223,0.298,0.31,ci,ci3330561,2016-01-28T19:53:48.400Z,"2km SW of Hawthorne, CA",earthquake,1.31,1.25,0.284,4,reviewed,ci,ci
1965-06-29T08:56:11.800Z,35.0501667,-118.9605,0.02,2.8,ml,8,82,0.185,0.63,ci,ci3330559,2016-01-28T19:53:47.880Z,"12km NNW of Grapevine, CA",earthquake,1.08,3.46,0.231,10,reviewed,ci,ci
1965-06-29T06:57:49.920Z,35.0361667,-118.6791667,7.17,2.27,ml,9,74,0.2448,0.54,ci,ci3330558,2016-01-28T19:49:30.190Z,"24km WSW of Tehachapi, CA",earthquake,1.2,3.51,0.005,3,reviewed,ci,ci
1965-06-29T02:25:56.770Z,35.062,-118.995,3.37,3.05,ml,11,76,0.2054,0.62,ci,ci3330557,2016-01-28T19:45:01.890Z,"14km NNW of Grapevine, CA",earthquake,1.11,2.76,0.171,11,reviewed,ci,ci
1965-06-27T15:51:34.570Z,33.4355,-118.1315,6,2.6,ml,6,237,0.7119,0.51,ci,ci3330556,2016-01-28T19:53:47.370Z,"21km ENE of Avalon, CA",earthquake,2.62,31.61,0.108,5,reviewed,ci,ci
1965-06-25T06:12:33.950Z,33.9076667,-119.051,6,2.63,ml,6,209,0.7653,0.54,ci,ci3330554,2016-01-28T19:53:46.880Z,"25km WSW of Malibu, CA",earthquake,3.35,31.61,0.112,6,reviewed,ci,ci
1965-06-23T16:50:06.970Z,34.0216667,-116.7338333,6,3.01,ml,7,129,0.5337,0.4,ci,ci3330553,2016-01-28T19:40:37.750Z,"13km NNE of Cabazon, CA",earthquake,1.36,31.61,0.023,5,reviewed,ci,ci
1965-06-23T16:21:36.570Z,35.087,-118.949,0.01,2.62,ml,9,76,0.2187,0.6,ci,ci3330552,2016-01-28T19:32:14.520Z,"16km N of Grapevine, CA",earthquake,1.18,3.68,0.143,8,reviewed,ci,ci
1965-06-23T16:17:17.760Z,35.0703333,-118.9581667,2.96,3.91,ml,15,76,0.204,0.4,ci,ci3330551,2016-01-28T19:57:51.840Z,"14km N of Grapevine, CA",earthquake,0.6,1.32,0.228,10,reviewed,ci,ci
1965-06-18T22:59:25.390Z,32.8685,-117.1748333,6,2.78,ml,10,212,0.4633,0.33,ci,ci3330550,2016-01-28T19:32:14.040Z,"10km ENE of La Jolla, CA",earthquake,1.22,31.61,0.07,5,reviewed,ci,ci
1965-06-18T13:55:52.500Z,34.0286667,-116.4588333,6,3.22,ml,9,126,0.7528,0.49,ci,ci3330549,2016-01-28T19:36:35.830Z,"8km NNE of Desert Hot Springs, CA",earthquake,1.06,31.61,0.091,9,reviewed,ci,ci
1965-06-06T19:36:51.770Z,35.0145,-118.4741667,4,2.58,ml,7,89,0.378,0.26,ci,ci3330577,2016-01-28T20:02:17.740Z,"13km S of Tehachapi, CA",earthquake,0.68,31.61,0.115,7,reviewed,ci,ci
1965-06-06T16:08:23.440Z,33.7115,-116.7796667,0.48,2.7,ml,7,129,0.3636,0.22,ci,ci3330576,2016-01-28T19:36:32.370Z,"6km WSW of Idyllwild, CA",earthquake,0.75,2.14,0.104,4,reviewed,ci,ci
1965-06-06T05:22:42.420Z,34.0798333,-116.5178333,6,2.88,ml,8,126,0.7174,0.55,ci,ci3330575,2016-01-28T19:53:45.860Z,"7km ENE of Morongo Valley, CA",earthquake,1.2,31.61,0.094,5,reviewed,ci,ci
1965-06-03T10:07:25.090Z,34.1301667,-117.488,3.37,2.14,ml,7,120,0.1653,0.31,ci,ci3330572,2016-01-28T19:45:00.880Z,"4km NW of Fontana, CA",earthquake,0.85,1.34,0.035,4,reviewed,ci,ci
1965-06-01T09:35:11.800Z,34.1615,-116.9071667,6,2.54,ml,8,108,0.4233,0.28,ci,ci3330570,2016-01-28T19:36:31.880Z,"9km S of Big Bear Lake, CA",earthquake,0.72,31.61,0.138,4,reviewed,ci,ci
1965-05-30T02:57:34.710Z,34.5608333,-118.8523333,14.06,3.1,ml,10,136,0.3124,0.46,ci,ci3330569,2016-01-28T19:40:35.230Z,"17km NNW of Piru, CA",earthquake,1.25,3.07,0.289,12,reviewed,ci,ci
1965-05-30T00:19:15.810Z,33.7511667,-117.549,6.6,3.17,ml,9,163,0.2816,0.67,ci,ci3330567,2016-01-28T19:36:30.360Z,"11km NNE of Trabuco Canyon, CA",earthquake,2.33,4.24,0.25,12,reviewed,ci,ci
1965-05-23T17:38:05.760Z,34.1161667,-117.4348333,7,2.39,ml,7,124,0.1319,0.43,ci,ci3330566,2016-01-28T19:57:50.350Z,"3km NE of Fontana, CA",earthquake,0.98,1.96,0.863,11,reviewed,ci,ci
1965-05-02T04:34:43.550Z,33.966,-118.5753333,6,2.59,ml,7,232,0.3817,0.34,ci,ci3330590,2016-01-28T20:02:17.220Z,"10km SE of Las Flores, CA",earthquake,1.67,31.61,0.284,6,reviewed,ci,ci
1965-04-29T13:42:20.620Z,33.4536667,-116.626,9.22,2.7,ml,7,111,0.2217,0.51,ci,ci3330589,2016-01-28T19:32:13.070Z,"12km SSE of Anza, CA",earthquake,1.11,2.7,0.149,3,reviewed,ci,ci
1965-04-28T03:27:43.850Z,34.1243333,-117.4346667,1.99,2.38,ml,9,114,0.1394,0.49,ci,ci3330588,2016-01-28T19:53:43.800Z,"4km NE of Fontana, CA",earthquake,1.05,1.89,0.031,5,reviewed,ci,ci
1965-04-17T13:31:33.550Z,35.2966667,-118.5561667,6,3.37,ml,9,97,0.3714,0.67,ci,ci3330582,2016-01-28T19:57:49.860Z,"21km NNW of Tehachapi, CA",earthquake,1.32,31.61,0.116,8,reviewed,ci,ci
1965-04-15T20:24:58.690Z,34.1265,-117.443,6,2.63,ml,9,118,0.6044,0.79,ci,ci3330618,2016-01-28T19:44:59.820Z,"4km NNE of Fontana, CA",earthquake,2.04,31.61,0.057,3,reviewed,ci,ci
1965-04-15T20:12:35.310Z,33.9808333,-117.5273333,6,2.58,ml,6,169,0.5028,0.48,ci,ci3330617,2016-01-28T19:44:59.290Z,"2km SW of Mira Loma, CA",earthquake,3.69,31.61,0.049,3,reviewed,ci,ci
1965-04-15T20:08:33.450Z,34.1345,-117.436,6,4.61,ml,15,88,,0.26,ci,ci3330616,2018-06-04T20:43:45.000Z,"5km NNE of Fontana, CA",earthquake,0.89,31.61,0.162,6,reviewed,ci,ci
1965-04-15T18:31:28.060Z,34.0073333,-117.3636667,6,2.31,ml,4,137,0.6849,0.26,ci,ci3330615,2016-01-28T20:02:15.700Z,"4km ENE of Rubidoux, CA",earthquake,0.89,31.61,0.025,3,reviewed,ci,ci
1965-04-14T14:12:03.620Z,34.0515,-117.5546667,0.04,2.57,ml,7,130,0.1597,0.45,ci,ci3330614,2016-01-28T19:44:58.300Z,"7km E of Ontario, CA",earthquake,1.26,2.12,0.279,5,reviewed,ci,ci
1965-04-12T04:08:46.490Z,34.1366667,-117.1041667,8.8,2.49,ml,6,97,0.2667,0.46,ci,ci3330608,2016-01-28T19:40:33.210Z,"8km NNE of Mentone, CA",earthquake,1.11,3.39,0.085,3,reviewed,ci,ci
1965-04-06T23:09:52.010Z,34.0765,-118.9408333,6,2.3,ml,4,279,0.6426,0.39,ci,ci3330602,2016-01-28T19:53:42.770Z,"14km SSW of Thousand Oaks, CA",earthquake,3.68,31.61,0.049,4,reviewed,ci,ci
1965-04-06T00:23:55.580Z,34.2873333,-119.1813333,6,2.68,ml,6,96,0.4672,0.59,ci,ci3330601,2016-01-28T19:40:32.220Z,"4km ENE of Ventura, CA",earthquake,1.67,31.61,0.325,7,reviewed,ci,ci
1965-04-05T11:09:36.860Z,34.0898333,-117.353,17.23,2.3,mh,5,130,0.09787,0.45,ci,ci3330600,2016-01-28T19:53:42.280Z,"2km SE of Rialto, CA",earthquake,1.38,2.36,0.146,10,reviewed,ci,ci
1965-04-01T18:13:25.760Z,35.1816667,-118.9426667,6,2.86,ml,6,195,0.3114,0.37,ci,ci3330598,2016-01-28T19:36:28.910Z,"9km SSW of Lamont, CA",earthquake,1.86,31.61,0.07,5,reviewed,ci,ci
1965-03-31T13:21:43.660Z,34.0805,-117.8943333,4.45,2.47,ml,7,144,0.1972,0.39,ci,ci3330597,2016-01-28T20:02:14.690Z,"1km SSW of Covina, CA",earthquake,1.75,3.57,0.006,3,reviewed,ci,ci
1965-03-29T11:03:32.660Z,33.9706667,-118.5458333,6,1.92,mh,3,346,0.358,0.76,ci,ci3330669,2016-01-28T19:49:24.530Z,"7km SW of Santa Monica, CA",earthquake,16.27,31.61,0.096,8,reviewed,ci,ci
1965-03-29T09:15:09.110Z,34.0018333,-118.4093333,6,1.86,mh,2,359,0.2459,0.12,ci,ci3330668,2016-01-28T19:53:41.790Z,"2km SSW of Culver City, CA",earthquake,15.47,31.61,0.084,7,reviewed,ci,ci
1965-03-27T04:57:11.480Z,34.0365,-116.7365,6,2.71,ml,5,256,0.5325,0.52,ci,ci3330665,2016-01-28T19:44:57.310Z,"14km NNE of Cabazon, CA",earthquake,3.86,31.61,0.029,5,reviewed,ci,ci
1965-03-22T07:48:32.990Z,33.9855,-118.4578333,6,2.26,ml,3,316,0.2882,0.36,ci,ci3330664,2016-01-28T19:53:40.760Z,"1km NW of Marina del Rey, CA",earthquake,2.89,31.61,0.132,4,reviewed,ci,ci
