time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1953-12-21T05:27:47.770Z,35.0601667,-119.0603333,2.71,3.01,ml,8,111,0.2296,0.44,ci,ci3300303,2016-01-28T18:08:23.460Z,"18km NW of Grapevine, CA",earthquake,1.03,1.97,0.16,10,reviewed,ci,ci
1953-12-21T01:46:18.770Z,34.2443333,-118.6071667,6,2.16,ml,5,249,0.3738,0.12,ci,ci3300302,2016-01-28T18:03:57.530Z,"1km SSW of Chatsworth, CA",earthquake,1.93,31.61,0.077,2,reviewed,ci,ci
1953-12-20T23:15:50.720Z,33.9843333,-116.4145,6,3.07,ml,7,247,0.4841,0.29,ci,ci3300301,2016-01-28T18:08:22.890Z,"8km ENE of Desert Hot Springs, CA",earthquake,1.72,31.61,0.031,4,reviewed,ci,ci
1953-12-19T06:55:14.150Z,35.1233333,-119.0413333,6,3.07,ml,8,129,0.2767,0.4,ci,ci3300300,2016-01-28T18:23:06.470Z,"19km SW of Lamont, CA",earthquake,1.02,31.61,0.171,9,reviewed,ci,ci
1953-12-19T01:09:33.140Z,35.3103333,-118.5206667,6,2.52,ml,7,117,0.5372,0.63,ci,ci3300299,2016-01-28T18:13:15.680Z,"21km NNW of Tehachapi, CA",earthquake,1.69,31.61,0.107,3,reviewed,ci,ci
1953-12-17T16:51:14.050Z,35.0096667,-118.5208333,6,2.92,ml,10,86,0.3408,0.37,ci,ci3300298,2016-01-28T18:14:03.530Z,"15km SSW of Tehachapi, CA",earthquake,0.96,31.61,0.149,9,reviewed,ci,ci
1953-12-15T12:44:35.690Z,35.1976667,-118.8478333,6,4.64,ml,14,79,0.3282,0.62,ci,ci3300290,2018-06-04T20:43:44.000Z,"2km SW of Arvin, CA",earthquake,1.55,31.61,0.09,9,reviewed,ci,ci
1953-12-15T06:40:13.190Z,35.1505,-118.7995,6,2.7,ml,9,160,0.2904,0.51,ci,ci3300287,2016-01-28T18:00:08.200Z,"7km SSE of Arvin, CA",earthquake,1.46,31.61,0.033,5,reviewed,ci,ci
1953-12-14T16:13:17.420Z,35.2828333,-118.5891667,6,2.75,ml,9,85,0.4654,0.5,ci,ci3300286,2016-01-28T18:18:42.060Z,"21km NW of Tehachapi, CA",earthquake,0.92,31.61,0.133,9,reviewed,ci,ci
1953-12-14T08:05:14.530Z,34.9643333,-118.9695,12.03,2.67,ml,6,182,0.1087,0.44,ci,ci3300285,2016-01-28T18:22:13.950Z,"4km WNW of Grapevine, CA",earthquake,1.71,1.37,0.089,5,reviewed,ci,ci
1953-12-12T03:38:10.100Z,35.2285,-118.6475,6,2.95,ml,11,114,0.4121,0.59,ci,ci3300283,2016-01-28T18:26:55.800Z,"17km E of Arvin, CA",earthquake,1.01,31.61,0.084,9,reviewed,ci,ci
1953-12-12T00:59:31.650Z,35.2016667,-118.6011667,6,3.42,ml,11,111,0.4107,0.64,ci,ci3300282,2016-01-28T18:08:22.350Z,"16km WNW of Tehachapi, CA",earthquake,1.09,31.61,0.157,9,reviewed,ci,ci
1953-12-09T11:53:54.420Z,33.9556667,-116.4395,6,3.19,ml,7,242,0.483,0.35,ci,ci3300281,2016-01-28T17:59:14.430Z,"6km E of Desert Hot Springs, CA",earthquake,2.44,31.61,0.128,5,reviewed,ci,ci
1953-12-07T14:14:21.180Z,35.0618333,-118.8205,0.06,2.66,ml,6,137,0.2008,0.44,ci,ci3300280,2016-01-28T17:55:01.360Z,"16km S of Arvin, CA",earthquake,1.04,2.58,0.108,6,reviewed,ci,ci
1953-12-07T06:08:33.760Z,34.2393333,-118.7346667,6,2.49,ml,6,256,0.4758,0.22,ci,ci3300279,2016-01-28T18:03:57.040Z,"4km S of Simi Valley, CA",earthquake,1.63,31.61,0.245,4,reviewed,ci,ci
1953-12-06T20:29:58.520Z,33.4565,-116.4818333,6,2.89,ml,8,213,0.3347,0.48,ci,ci3300278,2016-01-28T18:14:03.020Z,"21km ESE of Anza, CA",earthquake,2.06,31.61,0.12,4,reviewed,ci,ci
1953-12-06T04:28:10.520Z,34.9076667,-119.0026667,4.11,3,ml,10,144,0.09163,0.54,ci,ci3300277,2016-01-28T18:22:13.380Z,"8km WSW of Grapevine, CA",earthquake,1.22,1.96,0.11,7,reviewed,ci,ci
1953-12-04T17:28:00.480Z,33.3895,-118.223,6,3.58,ml,10,193,0.7582,0.55,ci,ci3300275,2016-01-28T18:13:14.670Z,"11km ENE of Avalon, CA",earthquake,1.44,31.61,0.104,9,reviewed,ci,ci
1953-12-01T03:26:40.940Z,35.284,-118.4928333,6,3.01,ml,10,114,0.5301,0.7,ci,ci3300269,2016-01-28T18:13:14.180Z,"17km NNW of Tehachapi, CA",earthquake,1.74,31.61,0.136,10,reviewed,ci,ci
1953-11-30T07:22:53.960Z,35.2926667,-118.4776667,6,3.61,ml,13,93,0.5447,0.51,ci,ci3300268,2016-01-28T18:26:55.220Z,"18km N of Tehachapi, CA",earthquake,1.07,31.61,0.091,10,reviewed,ci,ci
1953-11-28T16:15:43.160Z,34.12,-118.4011667,14.71,1.96,mh,3,345,0.1929,0.08,ci,ci3300266,2016-01-28T18:26:54.650Z,"3km SSW of Studio City, CA",earthquake,2.79,1.94,0.044,6,reviewed,ci,ci
1953-11-26T16:19:12.530Z,35.3261667,-118.528,6,4.09,ml,13,88,0.4535,0.6,ci,ci3300260,2016-01-28T18:13:12.680Z,"23km NNW of Tehachapi, CA",earthquake,1.11,31.61,0.229,11,reviewed,ci,ci
1953-11-26T02:14:25.770Z,35.136,-118.7471667,6,3.37,ml,12,78,0.2923,0.48,ci,ci3300257,2016-01-28T18:00:09.200Z,"11km SE of Arvin, CA",earthquake,0.92,31.61,0.079,10,reviewed,ci,ci
1953-11-24T10:49:45.080Z,35.3566667,-118.5853333,6,3.56,ml,13,68,0.4024,0.43,ci,ci3300254,2016-01-28T18:03:56.470Z,"27km SSW of Bodfish, CA",earthquake,0.78,31.61,0.129,9,reviewed,ci,ci
1953-11-23T17:57:14.760Z,35.3261667,-118.5723333,6,3.33,ml,13,69,0.434,0.57,ci,ci3300250,2016-01-28T18:13:12.180Z,"24km NNW of Tehachapi, CA",earthquake,0.87,31.61,0.14,10,reviewed,ci,ci
1953-11-22T07:16:40.560Z,35.1323333,-118.6096667,6,2.57,ml,10,119,0.353,0.45,ci,ci3300247,2016-01-28T18:23:07.570Z,"15km W of Tehachapi, CA",earthquake,1,31.61,0.1,4,reviewed,ci,ci
1953-11-22T04:50:03.650Z,35.3331667,-118.5313333,6,2.56,ml,6,105,0.4462,0.37,ci,ci3300246,2016-01-28T18:26:53.620Z,"24km NNW of Tehachapi, CA",earthquake,0.91,31.61,0.159,4,reviewed,ci,ci
1953-11-16T02:51:57.670Z,35.2283333,-118.5683333,6,2.64,ml,10,91,0.4482,0.63,ci,ci3300243,2016-01-28T18:03:55.410Z,"15km NW of Tehachapi, CA",earthquake,0.98,31.61,0.194,9,reviewed,ci,ci
1953-11-13T13:04:27.300Z,35.296,-118.5363333,6,3.13,ml,10,116,0.5181,0.68,ci,ci3300242,2016-01-28T18:13:11.130Z,"20km NNW of Tehachapi, CA",earthquake,1.16,31.61,0.07,9,reviewed,ci,ci
1953-11-13T09:50:25.160Z,35.1623333,-118.6746667,6,2.79,ml,10,89,0.3442,0.77,ci,ci3300241,2016-01-28T18:18:43.060Z,"15km ESE of Arvin, CA",earthquake,1.2,31.61,0.234,8,reviewed,ci,ci
1953-11-13T02:49:04.930Z,35.13,-118.55,6,2.53,ml,9,103,0.3862,0.63,ci,ci3300240,2016-01-28T18:09:16.170Z,"9km W of Tehachapi, CA",earthquake,1.04,31.61,0.165,8,reviewed,ci,ci
1953-11-11T21:52:26.050Z,35.1198333,-118.5696667,6,3.07,ml,8,103,0.3674,0.75,ci,ci3300237,2016-01-28T18:08:20.680Z,"11km W of Tehachapi, CA",earthquake,1.76,31.61,0.082,8,reviewed,ci,ci
1953-11-11T00:49:15.640Z,35.2188333,-118.643,6,2.98,ml,8,113,0.4057,0.66,ci,ci3300236,2016-01-28T17:59:13.340Z,"17km E of Arvin, CA",earthquake,1.13,31.61,0.126,10,reviewed,ci,ci
1953-11-10T07:28:09.200Z,35.3563333,-118.4586667,1,3.01,ml,10,97,0.6042,0.58,ci,ci3301272,2016-01-28T18:03:54.910Z,"25km N of Tehachapi, CA",earthquake,1.12,31.61,0.081,7,reviewed,ci,ci
1953-11-09T17:25:52.180Z,35.3451667,-118.6071667,6,2.78,ml,9,100,0.5301,0.54,ci,ci3300235,2016-01-28T18:17:46.880Z,"25km NE of Arvin, CA",earthquake,1.42,31.61,0.114,7,reviewed,ci,ci
1953-11-09T14:05:13.150Z,34.1765,-117.545,4.02,2.36,ml,7,123,0.2205,0.3,ci,ci3300234,2016-01-28T18:03:54.380Z,"7km NNE of Rancho Cucamonga, CA",earthquake,1.05,3.02,0.061,4,reviewed,ci,ci
1953-11-07T05:48:09.310Z,35.0388333,-118.9411667,0.14,2.93,ml,9,168,0.1703,0.41,ci,ci3300233,2016-01-28T18:03:53.880Z,"11km N of Grapevine, CA",earthquake,0.91,1.52,0.137,8,reviewed,ci,ci
1953-11-07T05:44:27.350Z,34.9825,-118.9586667,1.68,3.2,ml,9,145,0.1207,0.46,ci,ci3300232,2016-01-28T18:22:10.910Z,"5km NNW of Grapevine, CA",earthquake,0.87,1.65,0.066,9,reviewed,ci,ci
1953-11-05T12:40:31.020Z,35.108,-118.5586667,6,2.93,ml,9,149,0.3665,0.63,ci,ci3300230,2016-01-28T18:23:07.070Z,"10km WSW of Tehachapi, CA",earthquake,1.26,31.61,0.15,9,reviewed,ci,ci
1953-11-04T21:14:36.390Z,35.0138333,-118.6836667,9.44,2.78,ml,6,105,0.2276,0.4,ci,ci3300228,2016-01-28T17:54:59.350Z,"24km ENE of Grapevine, CA",earthquake,1.7,4.32,0.081,6,reviewed,ci,ci
1953-11-04T15:31:01.730Z,33.8753333,-117.3501667,9.38,2.61,ml,5,249,0.1197,0.41,ci,ci3300226,2016-01-28T18:08:19.650Z,"1km SE of Woodcrest, CA",earthquake,2.29,1.47,0.178,4,reviewed,ci,ci
1953-11-04T13:19:34.730Z,35.1495,-118.68,6,2.79,ml,9,108,0.331,0.53,ci,ci3300225,2016-01-28T17:55:49.340Z,"15km ESE of Arvin, CA",earthquake,1.05,31.61,0.14,10,reviewed,ci,ci
1953-11-04T05:31:01.320Z,35.2971667,-118.594,6,2.82,ml,8,96,0.4934,0.66,ci,ci3300224,2016-01-28T18:17:46.390Z,"23km NW of Tehachapi, CA",earthquake,1.58,31.61,0.04,6,reviewed,ci,ci
1953-11-01T18:06:44.010Z,34.0905,-117.4378333,5.44,2.41,ml,7,121,0.1097,0.39,ci,ci3300221,2016-01-28T17:59:12.340Z,"2km ESE of Fontana, CA",earthquake,0.91,1.2,0.03,5,reviewed,ci,ci
1953-10-28T13:16:55.640Z,35.293,-118.681,6,3.06,ml,8,167,0.4573,0.48,ci,ci3300214,2016-01-28T18:22:09.910Z,"16km NE of Arvin, CA",earthquake,1.94,31.61,0.2,10,reviewed,ci,ci
1953-10-27T11:14:47.570Z,34.1683333,-117.7575,6,2.91,ml,6,119,0.3436,0.4,ci,ci3300213,2016-01-28T18:04:50.460Z,"8km N of La Verne, CA",earthquake,0.92,31.61,0.321,7,reviewed,ci,ci
1953-10-26T12:27:53.830Z,35.3581667,-118.492,6,2.71,ml,4,250,0.8602,0.81,ci,ci3300212,2016-01-28T18:08:18.550Z,"25km N of Tehachapi, CA",earthquake,6.1,31.61,0.03,3,reviewed,ci,ci
1953-10-25T19:05:01.130Z,33.6303333,-116.701,12.09,2.98,ml,5,193,0.3073,0.35,ci,ci3300211,2016-01-28T18:22:09.420Z,"9km NNW of Anza, CA",earthquake,1.45,2.38,0.082,4,reviewed,ci,ci
1953-10-18T06:37:45.540Z,34.2425,-117.23,5.29,2.55,ml,7,181,0.2658,0.55,ci,ci3300206,2016-01-28T18:26:52.630Z,"4km W of Lake Arrowhead, CA",earthquake,1.31,3.82,0.03,3,reviewed,ci,ci
1953-10-17T23:39:27.760Z,35.3475,-118.5438333,6,2.9,ml,9,114,0.4286,0.49,ci,ci3300205,2016-01-28T18:13:09.670Z,"25km NNW of Tehachapi, CA",earthquake,1.13,31.61,0.082,6,reviewed,ci,ci
1953-10-17T13:08:32.730Z,33.8373333,-117.7513333,6.15,2.34,ml,7,171,0.3355,0.41,ci,ci3300204,2016-01-28T17:59:11.850Z,"6km ENE of Villa Park, CA",earthquake,0.85,2.45,0.021,3,reviewed,ci,ci
1953-10-17T12:44:43.390Z,35.3435,-118.5523333,6,3.73,ml,11,99,0.428,0.56,ci,ci3300203,2016-01-28T18:13:09.140Z,"25km NNW of Tehachapi, CA",earthquake,1.26,31.61,0.155,10,reviewed,ci,ci
1953-10-17T12:41:17.340Z,35.3456667,-118.5645,1,3.27,ml,12,101,0.4208,0.82,ci,ci3300201,2016-01-28T18:22:08.930Z,"26km NNW of Tehachapi, CA",earthquake,1.36,31.61,0.074,10,reviewed,ci,ci
1953-10-16T19:53:58.930Z,35.0096667,-118.5568333,6,2.88,ml,6,233,0.314,0.52,ci,ci3300200,2016-01-28T18:23:08.100Z,"17km SW of Tehachapi, CA",earthquake,2.36,31.61,0.221,2,reviewed,ci,ci
1953-10-14T08:58:43.280Z,34.9918333,-118.7075,7.25,2.86,ml,9,84,0.1987,0.41,ci,ci3300197,2016-01-28T17:59:11.320Z,"21km ENE of Grapevine, CA",earthquake,1.04,2.62,0.139,11,reviewed,ci,ci
1953-10-11T11:05:47.390Z,35.1356667,-118.6263333,6,3.08,ml,10,110,0.3464,0.61,ci,ci3300192,2016-01-28T18:09:16.700Z,"16km W of Tehachapi, CA",earthquake,1.06,31.61,0.169,11,reviewed,ci,ci
1953-10-09T09:34:52.570Z,33.4256667,-118.6066667,6,2.26,ml,4,326,0.807,0.3,ci,ci3300190,2016-01-28T18:26:52.110Z,"28km WNW of Avalon, CA",earthquake,5.74,31.61,0.136,2,reviewed,ci,ci
1953-10-07T14:59:21.280Z,34.9961667,-118.8283333,3.75,4.7,ml,10,139,0.1377,0.56,ci,ci3300189,2018-06-04T20:43:44.000Z,"11km ENE of Grapevine, CA",earthquake,1.3,2.56,0.256,8,reviewed,ci,ci
1953-10-07T06:47:25.870Z,35.295,-118.6373333,6,3.04,ml,7,185,0.4743,0.61,ci,ci3300187,2016-01-28T18:08:17.420Z,"20km ENE of Arvin, CA",earthquake,1.9,31.61,0.047,8,reviewed,ci,ci
1953-10-01T19:35:16.250Z,34.9758333,-117.0258333,6,3.84,ml,11,196,0.7387,0.56,ci,ci3300183,2016-01-28T17:59:10.790Z,"9km N of Barstow, CA",earthquake,1.45,31.61,0.264,10,reviewed,ci,ci
1953-10-01T03:15:06.580Z,33.8316667,-119.4705,6,2.75,ml,9,241,0.6405,0.51,ci,ci3300181,2016-01-28T17:59:10.290Z,"23km S of Santa Cruz Is. (E end), CA",earthquake,2.3,31.61,0.03,4,reviewed,ci,ci
1953-09-30T11:46:42.460Z,35.0078333,-118.822,0.01,2.85,ml,5,195,0.1504,0.59,ci,ci3300180,2016-01-28T18:26:51.620Z,"12km NE of Grapevine, CA",earthquake,2.54,3.78,0.155,4,reviewed,ci,ci
1953-09-25T07:12:44.050Z,35.1165,-118.6496667,6,3.01,ml,8,124,0.3195,0.53,ci,ci3300177,2016-01-28T18:14:05.310Z,"18km W of Tehachapi, CA",earthquake,1.1,31.61,0.08,9,reviewed,ci,ci
1953-09-24T12:02:33.940Z,35.0803333,-118.74,0.42,3.58,ml,11,67,0.2464,0.57,ci,ci3300176,2016-01-28T17:54:56.200Z,"16km SSE of Arvin, CA",earthquake,1.05,2.53,0.073,10,reviewed,ci,ci
1953-09-19T15:01:25.030Z,35.3113333,-118.6113333,6,2.68,ml,6,125,0.4318,0.59,ci,ci3300173,2016-01-28T17:59:09.800Z,"23km ENE of Arvin, CA",earthquake,1.82,31.61,0.063,6,reviewed,ci,ci
1953-09-18T09:16:55.820Z,33.7818333,-118.2906667,6,2.1,mh,6,266,0.3789,0.52,ci,ci3300171,2016-01-28T18:22:06.950Z,"2km ESE of Lomita, CA",earthquake,2.7,31.61,0.12,7,reviewed,ci,ci
1953-09-17T11:20:48.850Z,34.96,-118.7261667,0.05,3.03,ml,7,149,0.1681,0.57,ci,ci3300170,2016-01-28T18:13:08.650Z,"18km NE of Lebec, CA",earthquake,2.07,2.9,0.155,11,reviewed,ci,ci
1953-09-17T02:24:16.570Z,34.0468333,-118.2476667,4.43,1.92,mh,3,299,0.1196,0.25,ci,ci3300169,2016-01-28T18:03:52.890Z,"1km S of Los Angeles, CA",earthquake,2.38,1.14,0.189,7,reviewed,ci,ci
1953-09-16T05:03:13.960Z,35.1443333,-118.5943333,6,3.28,ml,9,106,0.3703,0.59,ci,ci3300167,2016-01-28T18:03:51.880Z,"13km W of Tehachapi, CA",earthquake,1.07,31.61,0.105,11,reviewed,ci,ci
1953-09-15T23:14:38.200Z,34.9725,-118.8205,0.02,2.92,ml,5,156,0.1202,0.53,ci,ci3300166,2016-01-28T17:59:09.300Z,"10km ENE of Grapevine, CA",earthquake,1.22,2.55,0.071,8,reviewed,ci,ci
1953-09-13T19:33:14.400Z,34.8328333,-118.882,14.76,2.88,ml,6,121,0.04139,0.33,ci,ci3300165,2016-01-28T18:13:08.160Z,"2km WSW of Lebec, CA",earthquake,0.67,0.68,0.097,7,reviewed,ci,ci
1953-09-11T02:25:06.900Z,35.2358333,-118.6323333,6,2.87,ml,8,111,0.4248,0.58,ci,ci3300162,2016-01-28T18:26:51.120Z,"18km E of Arvin, CA",earthquake,1.34,31.61,0.189,9,reviewed,ci,ci
1953-09-10T07:20:18.190Z,35.2001667,-118.659,6,2.81,ml,4,168,0.383,0.43,ci,ci3300160,2016-01-28T18:08:16.890Z,"15km E of Arvin, CA",earthquake,2.09,31.61,0.012,5,reviewed,ci,ci
1953-09-10T03:59:26.050Z,34.486,-118.2075,6,2.29,mh,4,167,0.2894,0.48,ci,ci3300159,2016-01-28T18:09:17.760Z,"2km NNW of Acton, CA",earthquake,4.3,31.61,0.199,7,reviewed,ci,ci
1953-09-10T03:04:09.650Z,35.123,-118.7081667,16.98,2.87,ml,4,158,0.2963,0.38,ci,ci3300157,2016-01-28T17:59:08.810Z,"14km SE of Arvin, CA",earthquake,1.58,31.61,0.104,5,reviewed,ci,ci
1953-09-08T01:28:31.360Z,35.2595,-118.6393333,6,2.92,ml,5,130,0.4423,0.48,ci,ci3300156,2016-01-28T18:26:50.620Z,"18km ENE of Arvin, CA",earthquake,1.61,31.61,0.085,9,reviewed,ci,ci
1953-09-07T17:28:52.410Z,34.0826667,-118.458,5.99,2.27,mh,2,352,0.2468,0.22,ci,ci3300155,2016-01-28T18:08:16.420Z,"4km NW of Westwood, CA",earthquake,5.03,22.22,0.095,5,reviewed,ci,ci
1953-09-05T20:32:05.400Z,33.9103333,-117.8811667,14.35,2.09,ml,4,175,0.3383,0.16,ci,ci3300152,2016-01-28T18:03:51.420Z,"2km ESE of Brea, CA",earthquake,2.68,3.28,0.015,4,reviewed,ci,ci
1953-09-05T19:24:36.660Z,35.1468333,-118.6651667,6,3.89,ml,9,91,0.3357,0.47,ci,ci3300151,2016-01-28T18:00:09.730Z,"16km ESE of Arvin, CA",earthquake,1.32,31.61,0.121,10,reviewed,ci,ci
1953-09-04T21:13:28.570Z,35.1663333,-118.7168333,1,2.94,ml,6,147,0.3304,0.27,ci,ci3300150,2016-01-28T18:26:49.640Z,"11km ESE of Arvin, CA",earthquake,1.34,31.61,0.161,8,reviewed,ci,ci
1953-09-04T15:36:14.700Z,35.183,-118.6085,2,3.61,ml,9,110,0.3923,0.7,ci,ci3300149,2016-01-28T18:08:15.910Z,"16km WNW of Tehachapi, CA",earthquake,1.2,31.61,0.095,11,reviewed,ci,ci
1953-09-03T07:43:32.480Z,35.0385,-119.061,2.63,3.02,ml,7,87,0.2126,0.38,ci,ci3300146,2016-01-28T18:03:50.930Z,"16km NW of Grapevine, CA",earthquake,0.65,1.26,0.09,9,reviewed,ci,ci
1953-09-02T15:27:54.980Z,35.0015,-119.093,1.58,3.94,ml,10,85,0.2047,0.43,ci,ci3300145,2016-01-28T18:08:15.370Z,"16km WNW of Grapevine, CA",earthquake,0.97,1.65,0.074,9,reviewed,ci,ci
1953-08-31T03:55:40.040Z,35.1805,-118.6511667,6,2.77,ml,4,133,0.9077,0.22,ci,ci3300144,2016-01-28T18:17:45.400Z,"16km E of Arvin, CA",earthquake,0.68,31.61,0.09,8,reviewed,ci,ci
1953-08-30T02:26:25.510Z,34.0115,-116.8033333,15.63,3.43,ml,6,194,0.2458,0.47,ci,ci3300141,2016-01-28T18:03:49.890Z,"11km N of Cabazon, CA",earthquake,2.1,2.91,0.048,5,reviewed,ci,ci
1953-08-28T15:48:24.290Z,34.9405,-118.9246667,6,2.98,ml,4,269,1.006,0.78,ci,ci3300138,2016-01-28T18:03:49.360Z,"1km ESE of Grapevine, CA",earthquake,6.86,31.61,0.115,8,reviewed,ci,ci
1953-08-28T06:52:52.900Z,35.3668333,-117.8261667,6,3.05,ml,8,156,0.4851,0.45,ci,ci3300137,2016-01-28T18:08:14.870Z,"17km W of Johannesburg, CA",earthquake,1.78,31.61,0.138,8,reviewed,ci,ci
1953-08-25T08:43:10.240Z,35.0615,-116.8661667,6,2.97,ml,6,221,0.8186,0.52,ci,ci3300136,2016-01-28T18:26:48.150Z,"23km NE of Barstow, CA",earthquake,1.78,31.61,0.145,8,reviewed,ci,ci
1953-08-23T20:34:18.040Z,35.1203333,-118.5673333,6,2.9,ml,8,122,0.621,0.3,ci,ci3300113,2016-01-28T18:03:48.870Z,"11km W of Tehachapi, CA",earthquake,0.9,31.61,0.067,7,reviewed,ci,ci
1953-08-22T03:24:25.100Z,35.3658333,-118.5065,6,2.88,ml,8,102,0.4325,0.57,ci,ci3300110,2016-01-28T18:13:06.600Z,"25km S of Bodfish, CA",earthquake,0.98,31.61,0.09,5,reviewed,ci,ci
1953-08-20T08:52:17.470Z,35.3213333,-118.5606667,6,3.19,ml,8,163,0.443,0.61,ci,ci3300109,2016-01-28T17:54:54.060Z,"23km NNW of Tehachapi, CA",earthquake,1.39,31.61,0.13,9,reviewed,ci,ci
1953-08-18T08:21:37.840Z,34.2588333,-117.5835,6,2.55,ml,8,105,0.316,0.46,ci,ci3300105,2016-01-28T18:00:10.290Z,"8km W of Lytle Creek, CA",earthquake,0.98,31.61,0.053,4,reviewed,ci,ci
1953-08-16T21:02:20.200Z,35.1568333,-118.6515,6,2.93,ml,7,85,0.5643,0.59,ci,ci3300104,2016-01-28T17:54:53.660Z,"17km ESE of Arvin, CA",earthquake,1.26,31.61,0.093,8,reviewed,ci,ci
1953-08-11T21:48:04.160Z,35.2641667,-118.5938333,6,3.13,ml,9,113,0.4805,0.55,ci,ci3300099,2016-01-28T18:25:47.840Z,"20km NW of Tehachapi, CA",earthquake,1.2,31.61,0.048,8,reviewed,ci,ci
1953-08-11T01:29:21.050Z,34.0521667,-116.4373333,6,3.14,ml,8,217,,0.45,ci,ci3300096,2016-01-28T18:21:01.590Z,"7km S of Yucca Valley, CA",earthquake,1.73,31.61,0.097,2,reviewed,ci,ci
1953-08-06T11:20:03.250Z,35.064,-119.0771667,0.06,4.29,ml,12,80,0.2408,0.5,ci,ci3300093,2016-01-28T18:07:10.850Z,"19km NW of Grapevine, CA",earthquake,0.95,1.91,0.155,10,reviewed,ci,ci
1953-08-06T02:36:21.710Z,33.8598333,-119.0208333,6,2.67,ml,7,196,0.7623,0.56,ci,ci3300092,2016-01-28T18:21:01.060Z,"25km SW of Malibu, CA",earthquake,2.25,31.61,0.065,4,reviewed,ci,ci
1953-08-05T22:18:08.620Z,35.1278333,-118.7778333,6,2.89,ml,10,83,0.2748,0.35,ci,ci3300082,2016-01-28T18:14:06.370Z,"10km SSE of Arvin, CA",earthquake,0.82,31.61,0.099,7,reviewed,ci,ci
1953-08-05T12:20:59.300Z,35.0068333,-119.0868333,6,4.19,ml,13,85,0.6272,0.51,ci,ci3300063,2016-01-28T18:12:00.630Z,"16km WNW of Grapevine, CA",earthquake,1.32,31.61,0.07,9,reviewed,ci,ci
1953-08-04T11:41:57.830Z,34.5296667,-118.265,6,2.09,mh,5,214,0.3499,0.36,ci,ci3300062,2016-01-28T18:14:05.870Z,"7km ENE of Agua Dulce, CA",earthquake,3.43,31.61,0.096,4,reviewed,ci,ci
1953-08-02T04:34:48.620Z,34.444,-118.3923333,6,3.12,ml,8,161,0.3471,0.59,ci,ci3300060,2016-01-28T18:27:48.730Z,"8km SW of Agua Dulce, CA",earthquake,3.38,31.61,0.045,9,reviewed,ci,ci
1953-08-02T04:18:31.900Z,35.1476667,-118.8425,6,3.04,ml,10,76,0.5511,0.53,ci,ci3300059,2016-01-28T18:25:46.320Z,"7km S of Arvin, CA",earthquake,0.87,31.61,0.192,9,reviewed,ci,ci
1953-08-02T02:58:01.380Z,34.4871667,-118.4378333,6,2.29,mh,4,335,0.4036,0.91,ci,ci3300057,2016-01-28T18:18:44.070Z,"10km NE of Santa Clarita, CA",earthquake,9.23,31.61,0.159,3,reviewed,ci,ci
1953-07-31T20:02:44.580Z,35.0195,-116.9268333,6,2.91,ml,8,212,0.7761,0.51,ci,ci3305842,2016-01-28T18:30:11.910Z,"16km NNE of Barstow, CA",earthquake,1.99,31.61,0.065,7,reviewed,ci,ci
1953-07-30T21:48:22.630Z,35.3371667,-118.5291667,6,2.99,ml,6,103,0.444,0.51,ci,ci3305840,2016-01-28T18:16:35.260Z,"24km NNW of Tehachapi, CA",earthquake,0.97,31.61,0.069,8,reviewed,ci,ci
1953-07-30T11:58:39.820Z,35.0963333,-118.975,9.23,3.5,ml,12,79,0.2326,0.5,ci,ci3305838,2016-01-28T18:02:30.480Z,"18km NNW of Grapevine, CA",earthquake,1.7,2.76,0.057,8,reviewed,ci,ci
1953-07-28T17:09:46.120Z,35.0618333,-119.0656667,4.74,3.37,ml,10,79,0.2335,0.54,ci,ci3305836,2016-01-28T18:16:34.720Z,"18km NW of Grapevine, CA",earthquake,1.7,4.46,0.079,6,reviewed,ci,ci
1953-07-27T12:48:01.640Z,33.6578333,-118.396,6,2.28,mh,6,253,0.5239,0.62,ci,ci3305832,2016-01-28T18:30:10.770Z,"10km S of Rancho Palos Verdes, CA",earthquake,3.04,31.61,0.097,8,reviewed,ci,ci
1953-07-27T02:31:38.280Z,33.449,-118.2741667,6,2.09,mh,5,247,0.7029,0.63,ci,ci3305831,2016-01-28T18:25:45.830Z,"13km NNE of Avalon, CA",earthquake,4.79,31.61,0.153,7,reviewed,ci,ci
1953-07-27T01:24:54.610Z,35.0538333,-119.174,6,2.63,mh,4,245,0.6988,0.53,ci,ci3305830,2016-01-28T18:25:45.380Z,"21km E of Maricopa, CA",earthquake,5.12,31.61,0.124,8,reviewed,ci,ci
1953-07-26T15:59:35.000Z,35.0626667,-119.1056667,6,2.98,ml,5,239,0.6708,0.53,ci,ci3305829,2016-01-28T17:58:07.400Z,"21km NW of Grapevine, CA",earthquake,3.44,31.61,0.095,7,reviewed,ci,ci
1953-07-26T15:29:49.440Z,34.2986667,-117.0615,0.19,2.36,mh,7,130,0.1384,0.32,ci,ci3305828,2016-01-28T18:11:59.640Z,"11km NNE of Running Springs, CA",earthquake,0.87,1.73,0.111,9,reviewed,ci,ci
1953-07-26T13:26:28.370Z,34.9756667,-119.2153333,6,2.91,ml,7,249,0.7838,0.57,ci,ci3305827,2016-01-28T18:11:59.150Z,"16km NNW of Pine Mountain Club, CA",earthquake,3.81,31.61,0.128,4,reviewed,ci,ci
